S_INFO_WINDCODE,S_INFO_NAME,S_INFO_LISTDATE,S_INFO_DELISTDATE
002125.SZ,湘潭电化,20070403,null
002126.SZ,银轮股份,20070418,null
002127.SZ,南极电商,20070418,null
002128.SZ,电投能源,20070418,null
002129.SZ,TCL中环,20070420,null
002130.SZ,沃尔核材,20070420,null
002131.SZ,利欧股份,20070427,null
002132.SZ,恒星科技,20070427,null
002133.SZ,广宇集团,20070427,null
002134.SZ,天津普林,20070516,null
002135.SZ,东南网架,20070530,null
002136.SZ,安纳达,20070530,null
002137.SZ,实益达,20070613,null
002138.SZ,顺络电子,20070613,null
002139.SZ,拓邦股份,20070629,null
002140.SZ,东华科技,20070712,null
002141.SZ,*ST贤丰,20070720,null
002142.SZ,宁波银行,20070719,null
002143.SZ,印纪退,20070720,20191129
002144.SZ,宏达高科,20070803,null
002145.SZ,中核钛白,20070803,null
002146.SZ,荣盛发展,20070808,null
002147.SZ,新光退,20070808,20220623
002148.SZ,北纬科技,20070810,null
002149.SZ,西部材料,20070810,null
002150.SZ,通润装备,20070810,null
002151.SZ,北斗星通,20070813,null
002152.SZ,广电运通,20070813,null
002153.SZ,石基信息,20070813,null
002154.SZ,报喜鸟,20070816,null
002155.SZ,湖南黄金,20070816,null
002156.SZ,通富微电,20070816,null
002157.SZ,正邦科技,20070817,null
002158.SZ,汉钟精机,20070817,null
002159.SZ,三特索道,20070817,null
002160.SZ,常铝股份,20070821,null
002161.SZ,远望谷,20070821,null
002162.SZ,悦心健康,20070823,null
002163.SZ,海南发展,20070823,null
002164.SZ,宁波东力,20070823,null
002165.SZ,红宝丽,20070913,null
002166.SZ,莱茵生物,20070913,null
002167.SZ,东方锆业,20070913,null
002168.SZ,ST惠程,20070919,null
002169.SZ,智光电气,20070919,null
002170.SZ,芭田股份,20070919,null
002171.SZ,楚江新材,20070921,null
002172.SZ,澳洋健康,20070921,null
002173.SZ,创新医疗,20070925,null
002174.SZ,游族网络,20070925,null
002175.SZ,东方智造,20071012,null
002176.SZ,江特电机,20071012,null
002177.SZ,御银股份,20071101,null
002178.SZ,延华智能,20071101,null
002179.SZ,中航光电,20071101,null
002180.SZ,纳思达,20071113,null
002181.SZ,粤传媒,20071116,null
002182.SZ,宝武镁业,20071113,null
002183.SZ,怡亚通,20071113,null
002184.SZ,海得控制,20071116,null
002185.SZ,华天科技,20071120,null
002186.SZ,全聚德,20071120,null
002187.SZ,广百股份,20071122,null
002188.SZ,中天服务,20071122,null
002189.SZ,中光学,20071203,null
002190.SZ,成飞集成,20071203,null
002191.SZ,劲嘉股份,20071205,null
002192.SZ,融捷股份,20071205,null
002193.SZ,如意集团,20071207,null
002194.SZ,武汉凡谷,20071207,null
002195.SZ,岩山科技,20071212,null
002196.SZ,方正电机,20071212,null
002197.SZ,ST证通,20071218,null
002198.SZ,嘉应制药,20071218,null
002199.SZ,东晶电子,20071221,null
002200.SZ,ST交投,20071221,null
002201.SZ,正威新材,20071226,null
002202.SZ,金风科技,20071226,null
002203.SZ,海亮股份,20080116,null
002204.SZ,大连重工,20080116,null
002205.SZ,国统股份,20080123,null
002206.SZ,海利得,20080123,null
002207.SZ,准油股份,20080128,null
002208.SZ,合肥城建,20080128,null
002209.SZ,达意隆,20080130,null
002210.SZ,飞马国际,20080130,null
002211.SZ,宏达新材,20080201,null
002212.SZ,天融信,20080201,null
002213.SZ,大为股份,20080201,null
002214.SZ,大立科技,20080218,null
002215.SZ,诺普信,20080218,null
002216.SZ,三全食品,20080220,null
002217.SZ,*ST合泰,20080220,null
002218.SZ,拓日新能,20080228,null
002219.SZ,新里程,20080306,null
002220.SZ,天宝退,20080228,20200811
002221.SZ,东华能源,20080306,null
002222.SZ,福晶科技,20080319,null
002223.SZ,鱼跃医疗,20080418,null
002224.SZ,三力士,20080425,null
002225.SZ,濮耐股份,20080425,null
002226.SZ,江南化工,20080506,null
002227.SZ,奥特迅,20080506,null
002228.SZ,合兴包装,20080508,null
002229.SZ,鸿博股份,20080508,null
002230.SZ,科大讯飞,20080512,null
002231.SZ,奥维通信,20080512,null
002232.SZ,启明信息,20080509,null
002233.SZ,塔牌集团,20080516,null
002234.SZ,民和股份,20080516,null
002235.SZ,安妮股份,20080516,null
002236.SZ,大华股份,20080520,null
002237.SZ,恒邦股份,20080520,null
002238.SZ,天威视讯,20080526,null
002239.SZ,奥特佳,20080522,null
002240.SZ,盛新锂能,20080523,null
002241.SZ,歌尔股份,20080522,null
002242.SZ,九阳股份,20080528,null
002243.SZ,力合科创,20080528,null
002244.SZ,滨江集团,20080529,null
002245.SZ,蔚蓝锂芯,20080605,null
002246.SZ,北化股份,20080605,null
002247.SZ,聚力文化,20080612,null
002248.SZ,华东数控,20080612,null
002249.SZ,大洋电机,20080619,null
002250.SZ,联化科技,20080619,null
002251.SZ,ST步步高,20080619,null
002252.SZ,上海莱士,20080623,null
002253.SZ,川大智胜,20080623,null
002254.SZ,泰和新材,20080625,null
002255.SZ,海陆重工,20080625,null
002256.SZ,兆新股份,20080625,null
002258.SZ,利尔化学,20080708,null
002259.SZ,ST升达,20080716,null
002260.SZ,德奥退,20080716,20220617
002261.SZ,拓维信息,20080723,null
002262.SZ,恩华药业,20080723,null
002263.SZ,大东南,20080728,null
002264.SZ,新华都,20080731,null
002265.SZ,建设工业,20080806,null
002266.SZ,浙富控股,20080806,null
002267.SZ,陕天然气,20080813,null
002268.SZ,电科网安,20080811,null
002269.SZ,美邦服饰,20080828,null
002270.SZ,华明装备,20080905,null
002271.SZ,东方雨虹,20080910,null
002272.SZ,川润股份,20080919,null
002273.SZ,水晶光电,20080919,null
002274.SZ,华昌化工,20080925,null
002275.SZ,桂林三金,20090710,null
002276.SZ,万马股份,20090710,null
002277.SZ,友阿股份,20090717,null
002278.SZ,神开股份,20090811,null
002279.SZ,久其软件,20090811,null
002280.SZ,ST联络,20090821,20240816
002281.SZ,光迅科技,20090821,null
002282.SZ,博深股份,20090821,null
002283.SZ,天润工业,20090821,null
002284.SZ,亚太股份,20090828,null
002285.SZ,世联行,20090828,null
002286.SZ,保龄宝,20090828,null
002287.SZ,奇正藏药,20090828,null
002288.SZ,*ST超华,20090903,20240819
002289.SZ,ST宇顺,20090903,null
002290.SZ,禾盛新材,20090903,null
002291.SZ,遥望科技,20090903,null
002292.SZ,奥飞娱乐,20090910,null
002293.SZ,罗莱生活,20090910,null
002294.SZ,信立泰,20090910,null
002295.SZ,精艺股份,20090929,null
002296.SZ,辉煌科技,20090929,null
002297.SZ,博云新材,20090929,null
002298.SZ,中电兴发,20090929,null
002299.SZ,圣农发展,20091021,null
002300.SZ,太阳电缆,20091021,null
002301.SZ,齐心集团,20091021,null
002302.SZ,西部建设,20091103,null
002303.SZ,美盈森,20091103,null
002304.SZ,洋河股份,20091106,null
002305.SZ,南国置业,20091106,null
002306.SZ,中科云网,20091111,null
002307.SZ,北新路桥,20091111,null
002308.SZ,*ST威创,20091127,20240927
002309.SZ,*ST中利,20091127,null
002310.SZ,*ST东园,20091127,null
002311.SZ,海大集团,20091127,null
002312.SZ,川发龙蟒,20091203,null
002313.SZ,日海智能,20091203,null
002314.SZ,南山控股,20091203,null
002315.SZ,焦点科技,20091209,null
002316.SZ,ST亚联,20091209,null
002317.SZ,众生药业,20091211,null
002318.SZ,久立特材,20091211,null
002319.SZ,乐通股份,20091211,null
002320.SZ,海峡股份,20091216,null
002321.SZ,华英农业,20091216,null
002322.SZ,理工能科,20091218,null
002323.SZ,雅博股份,20091218,null
002324.SZ,普利特,20091218,null
002325.SZ,*ST洪涛,20091222,20240815
002326.SZ,永太科技,20091222,null
002327.SZ,富安娜,20091230,null
002328.SZ,新朋股份,20091230,null
002329.SZ,皇氏集团,20100106,null
002330.SZ,得利斯,20100106,null
002331.SZ,皖通科技,20100106,null
002332.SZ,仙琚制药,20100112,null
002333.SZ,罗普斯金,20100112,null
002334.SZ,英威腾,20100113,null
002335.SZ,科华数据,20100113,null
002336.SZ,*ST人乐,20100113,null
002337.SZ,赛象科技,20100115,null
002338.SZ,奥普光电,20100115,null
002339.SZ,积成电子,20100122,null
002340.SZ,格林美,20100122,null
002341.SZ,ST新纶,20100122,20240823
002342.SZ,巨力索具,20100126,null
002343.SZ,慈文传媒,20100126,null
002344.SZ,海宁皮城,20100126,null
002345.SZ,潮宏基,20100128,null
002346.SZ,柘中股份,20100128,null
002347.SZ,泰尔股份,20100128,null
002348.SZ,高乐股份,20100203,null
002349.SZ,精华制药,20100203,null
002350.SZ,北京科锐,20100203,null
002351.SZ,漫步者,20100205,null
002352.SZ,顺丰控股,20100205,null
002353.SZ,杰瑞股份,20100205,null
002354.SZ,天娱数科,20100209,null
002355.SZ,兴民智通,20100209,null
002356.SZ,赫美集团,20100209,null
002357.SZ,富临运业,20100210,null
002358.SZ,森源电气,20100210,null
002359.SZ,北讯退,20100210,20210723
002360.SZ,同德化工,20100303,null
002361.SZ,神剑股份,20100303,null
002362.SZ,汉王科技,20100303,null
002363.SZ,隆基机械,20100305,null
002364.SZ,中恒电气,20100305,null
002365.SZ,永安药业,20100305,null
002366.SZ,融发核电,20100312,null
002367.SZ,康力电梯,20100312,null
002368.SZ,太极股份,20100312,null
002369.SZ,卓翼科技,20100316,null
002370.SZ,亚太药业,20100316,null
002371.SZ,北方华创,20100316,null
002372.SZ,伟星新材,20100318,null
002373.SZ,千方科技,20100318,null
002374.SZ,中锐股份,20100318,null
002375.SZ,亚厦股份,20100323,null
002376.SZ,新北洋,20100323,null
002377.SZ,国创高新,20100323,null
002378.SZ,章源钨业,20100331,null
002379.SZ,宏创控股,20100331,null
002380.SZ,科远智慧,20100331,null
002381.SZ,双箭股份,20100402,null
002382.SZ,蓝帆医疗,20100402,null
002383.SZ,合众思壮,20100402,null
002384.SZ,东山精密,20100409,null
002385.SZ,大北农,20100409,null
002386.SZ,天原股份,20100409,null
002387.SZ,维信诺,20100413,null
002388.SZ,新亚制程,20100413,null
002389.SZ,航天彩虹,20100413,null
002390.SZ,信邦制药,20100416,null
002391.SZ,长青股份,20100416,null
002392.SZ,北京利尔,20100423,null
002393.SZ,力生制药,20100423,null
002394.SZ,联发股份,20100423,null
002395.SZ,双象股份,20100429,null
002396.SZ,星网锐捷,20100623,null
002397.SZ,梦洁股份,20100429,null
002398.SZ,垒知集团,20100506,null
002399.SZ,海普瑞,20100506,null
002400.SZ,省广集团,20100506,null
002401.SZ,中远海科,20100506,null
002402.SZ,和而泰,20100511,null
002403.SZ,爱仕达,20100511,null
002404.SZ,嘉欣丝绸,20100511,null
002405.SZ,四维图新,20100518,null
002406.SZ,远东传动,20100518,null
002407.SZ,多氟多,20100518,null
002408.SZ,齐翔腾达,20100518,null
002409.SZ,雅克科技,20100525,null
002410.SZ,广联达,20100525,null
002411.SZ,必康退,20100525,20230712
002412.SZ,汉森制药,20100525,null
002413.SZ,雷科防务,20100528,null
002414.SZ,高德红外,20100716,null
002415.SZ,海康威视,20100528,null
002416.SZ,爱施德,20100528,null
002417.SZ,深南退,20100601,20230710
002418.SZ,康盛股份,20100601,null
002419.SZ,天虹股份,20100601,null
002420.SZ,毅昌科技,20100601,null
002421.SZ,达实智能,20100603,null
002422.SZ,科伦药业,20100603,null
002423.SZ,中粮资本,20100603,null
002424.SZ,ST百灵,20100603,null
002425.SZ,ST凯文,20100608,null
002426.SZ,胜利精密,20100608,null
002427.SZ,尤夫股份,20100608,null
002428.SZ,云南锗业,20100608,null
002429.SZ,兆驰股份,20100610,null
002430.SZ,杭氧股份,20100610,null
002431.SZ,棕榈股份,20100610,null
002432.SZ,九安医疗,20100610,null
002433.SZ,太安退,20100618,20240705
002434.SZ,万里扬,20100618,null
002435.SZ,ST长康,20100618,20240815
002436.SZ,兴森科技,20100618,null
002437.SZ,誉衡药业,20100623,null
002438.SZ,江苏神通,20100623,null
002439.SZ,启明星辰,20100623,null
002440.SZ,闰土股份,20100706,null
002441.SZ,众业达,20100706,null
002442.SZ,龙星化工,20100706,null
002443.SZ,金洲管道,20100706,null
002444.SZ,巨星科技,20100713,null
002445.SZ,中南文化,20100713,null
002446.SZ,盛路通信,20100713,null
002447.SZ,晨鑫退,20100713,20220627
002448.SZ,中原内配,20100716,null
002449.SZ,国星光电,20100716,null
002450.SZ,康得退,20100716,20210531
002451.SZ,摩恩电气,20100720,null
002452.SZ,长高电新,20100720,null
002453.SZ,华软科技,20100720,null
002454.SZ,松芝股份,20100720,null
002455.SZ,百川股份,20100803,null
002456.SZ,欧菲光,20100803,null
002457.SZ,青龙管业,20100803,null
002458.SZ,益生股份,20100810,null
002459.SZ,晶澳科技,20100810,null
002460.SZ,赣锋锂业,20100810,null
002461.SZ,珠江啤酒,20100818,null
002462.SZ,嘉事堂,20100818,null
002463.SZ,沪电股份,20100818,null
002464.SZ,众应退,20100831,20220628
002465.SZ,海格通信,20100831,null
002466.SZ,天齐锂业,20100831,null
002467.SZ,二六三,20100908,null
002468.SZ,申通快递,20100908,null
002469.SZ,三维化学,20100908,null
002470.SZ,金正大,20100908,null
002471.SZ,中超控股,20100910,null
002472.SZ,双环传动,20100910,null
002473.SZ,圣莱退,20100910,20220622
002474.SZ,榕基软件,20100915,null
002475.SZ,立讯精密,20100915,null
002476.SZ,宝莫股份,20100915,null
002477.SZ,雏鹰退,20100915,20191016
002478.SZ,常宝股份,20100921,null
002479.SZ,富春环保,20100921,null
002480.SZ,新筑股份,20100921,null
002481.SZ,双塔食品,20100921,null
002482.SZ,广田集团,20100929,null
002483.SZ,润邦股份,20100929,null
002484.SZ,江海股份,20100929,null
002485.SZ,ST雪发,20101015,null
002486.SZ,嘉麟杰,20101015,null
002487.SZ,大金重工,20101015,null
002488.SZ,金固股份,20101021,null
002489.SZ,浙江永强,20101021,null
002490.SZ,ST墨龙,20101021,null
002491.SZ,通鼎互联,20101021,null
002492.SZ,恒基达鑫,20101102,null
002493.SZ,荣盛石化,20101102,null
002494.SZ,华斯股份,20101102,null
002495.SZ,佳隆股份,20101102,null
002496.SZ,辉丰股份,20101109,null
002497.SZ,雅化集团,20101109,null
002498.SZ,汉缆股份,20101109,null
002499.SZ,科林退,20101109,20230418
002500.SZ,山西证券,20101115,null
002501.SZ,利源股份,20101117,null
002502.SZ,ST鼎龙,20101117,20240905
002503.SZ,*ST搜特,20101117,20230811
002504.SZ,*ST弘高,20101118,20230821
002505.SZ,鹏都农牧,20101118,20240830
002506.SZ,协鑫集成,20101118,null
002507.SZ,涪陵榨菜,20101123,null
002508.SZ,老板电器,20101123,null
002509.SZ,天茂退,20101123,20200720
002510.SZ,天汽模,20101125,null
002511.SZ,中顺洁柔,20101125,null
002512.SZ,达华智能,20101203,null
002513.SZ,蓝丰生化,20101203,null
002514.SZ,宝馨科技,20101203,null
002515.SZ,金字火腿,20101203,null
002516.SZ,旷达科技,20101207,null
002517.SZ,恺英网络,20101207,null
002518.SZ,科士达,20101207,null
002519.SZ,银河电子,20101207,null
002520.SZ,日发精机,20101210,null
002521.SZ,齐峰新材,20101210,null
002522.SZ,浙江众成,20101210,null
002523.SZ,天桥起重,20101210,null
002524.SZ,光正眼科,20101217,null
002526.SZ,山东矿机,20101217,null
002527.SZ,新时达,20101224,null
002528.SZ,ST英飞拓,20101224,null
002529.SZ,海源复材,20101224,null
002530.SZ,金财互联,20101231,null
002531.SZ,天顺风能,20101231,null
002532.SZ,天山铝业,20101231,null
002533.SZ,金杯电工,20101231,null
002534.SZ,西子洁能,20110110,null
002535.SZ,林州重机,20110111,null
002536.SZ,飞龙股份,20110111,null
002537.SZ,海联金汇,20110110,null
002538.SZ,司尔特,20110118,null
002539.SZ,云图控股,20110118,null
002540.SZ,亚太科技,20110118,null
002541.SZ,鸿路钢构,20110118,null
002542.SZ,中化岩土,20110128,null
002543.SZ,万和电气,20110128,null
002544.SZ,普天科技,20110128,null
002545.SZ,东方铁塔,20110211,null
002546.SZ,新联电子,20110211,null
002547.SZ,春兴精工,20110218,null
002548.SZ,金新农,20110218,null
002549.SZ,凯美特气,20110218,null
002550.SZ,千红制药,20110218,null
002551.SZ,尚荣医疗,20110225,null
002552.SZ,宝鼎科技,20110225,null
002553.SZ,南方精工,20110225,null
002554.SZ,惠博普,20110225,null
002555.SZ,三七互娱,20110302,null
002556.SZ,辉隆股份,20110302,null
002557.SZ,洽洽食品,20110302,null
002558.SZ,巨人网络,20110302,null
002559.SZ,亚威股份,20110303,null
002560.SZ,通达股份,20110303,null
002561.SZ,徐家汇,20110303,null
002562.SZ,兄弟科技,20110310,null
002563.SZ,森马服饰,20110311,null
002564.SZ,*ST天沃,20110310,null
002565.SZ,顺灏股份,20110318,null
002566.SZ,益盛药业,20110318,null
002567.SZ,唐人神,20110325,null
002568.SZ,百润股份,20110325,null
002569.SZ,ST步森,20110412,null
002570.SZ,贝因美,20110412,null
002571.SZ,德力股份,20110412,null
002572.SZ,索菲亚,20110412,null
002573.SZ,清新环境,20110422,null
002574.SZ,明牌珠宝,20110422,null
002575.SZ,群兴玩具,20110422,null
002576.SZ,通达动力,20110428,null
002577.SZ,雷柏科技,20110428,null
002578.SZ,闽发铝业,20110428,null
002579.SZ,中京电子,20110506,null
002580.SZ,圣阳股份,20110506,null
002581.SZ,未名医药,20110520,null
002582.SZ,好想你,20110520,null
002583.SZ,海能达,20110527,null
002584.SZ,西陇科学,20110602,null
002585.SZ,双星新材,20110602,null
002586.SZ,*ST围海,20110602,null
002587.SZ,奥拓电子,20110610,null
002588.SZ,史丹利,20110610,null
002589.SZ,瑞康医药,20110610,null
002590.SZ,万安科技,20110610,null
002591.SZ,恒大高新,20110621,null
002592.SZ,ST八菱,20111111,null
002593.SZ,日上集团,20110628,null
002594.SZ,比亚迪,20110630,null
002595.SZ,豪迈科技,20110628,null
002596.SZ,海南瑞泽,20110707,null
002597.SZ,金禾实业,20110707,null
002598.SZ,山东章鼓,20110707,null
002599.SZ,盛通股份,20110715,null
002600.SZ,领益智造,20110715,null
002601.SZ,龙佰集团,20110715,null
002602.SZ,世纪华通,20110728,null
002603.SZ,以岭药业,20110728,null
002604.SZ,龙力退,20110728,20200715
002605.SZ,姚记科技,20110805,null
002606.SZ,大连电瓷,20110805,null
002607.SZ,中公教育,20110810,null
002608.SZ,江苏国信,20110810,null
002609.SZ,捷顺科技,20110815,null
002610.SZ,ST爱康,20110815,20240812
002611.SZ,东方精工,20110830,null
002612.SZ,朗姿股份,20110830,null
002613.SZ,北玻股份,20110830,null
002614.SZ,奥佳华,20110909,null
002615.SZ,哈尔斯,20110909,null
002616.SZ,长青集团,20110920,null
002617.SZ,露笑科技,20110920,null
002618.SZ,丹邦退,20110920,20220622
002619.SZ,*ST艾格,20110929,20220428
002620.SZ,瑞和股份,20110929,null
002621.SZ,*ST美吉,20110929,20240805
002622.SZ,皓宸医疗,20111018,null
002623.SZ,亚玛顿,20111013,null
002624.SZ,完美世界,20111028,null
002625.SZ,光启技术,20111103,null
002626.SZ,金达威,20111028,null
002627.SZ,三峡旅游,20111103,null
002628.SZ,成都路桥,20111103,null
